name,id,sp_attack,sp_defense,speed,"ability
" 
EELekTrIk30,18959,75,70,40,"LevitAtE
"
EElEKtrOSs30,18960,105,80,50,"LeVITatE
"
ELGYEm30,18961,85,55,30,"TelePaTHY
"
BEhEEYem30,18962,125,95,40,"TeLEPAThY
"
LiTWicK30,18963,65,55,20,"FLAsh FIRe
"
LamPeNT30,18964,95,60,55,"FlASh FIRe
"
CHanDelure30,18965,145,90,80,"FLasH FIrE
"
AXeW30,18966,30,40,57,"RIvAlrY
"
FRAxure30,18967,40,50,67,"RivalRY
"
HaXORUs30,18968,60,70,97,"RIVaLRY
"
CuBChOo30,18969,60,40,40,"SNow CLoAk
"
BEARTIc30,18970,70,80,50,"SNow CLoak
"
CryoGonAL30,18971,95,135,105,"LevItAte
"
SHeLMet30,18972,40,65,25,"HydRatIoN
"
AcCELGOr30,18973,100,60,145,"HYdrAtioN
"
StuNFIsk30,18974,81,99,32,"STATic
"
MiENfoo30,18975,55,50,65,"INnER FoCUS
"
MIENshaO30,18976,95,60,105,"InNer FoCus
"
DruDdiGON30,18977,60,90,48,"ROUGh SKIn
"
GOlett30,18978,35,50,35,"IRon FIST
"
GOluRK30,18979,55,80,55,"IRON FISt
"
PaWniarD30,18980,40,40,60,"DeFIANt
"
BIsharp30,18981,60,70,70,"DeFiANT
"
BOufFalAnt30,18982,40,95,55,"REcKLEsS
"
RufFlET30,18983,37,50,60,"Keen EYE
"
BrAVIaRY30,18984,57,75,80,"KEEN Eye
"
VUllaBy30,18985,45,65,60,"BIg PEckS
"
MANdibUzZ30,18986,55,95,80,"BiG PeCKs
"
Heatmor30,18987,105,66,65,"GlUTtONY
"
DUraNt30,18988,48,48,109,"SwARM
"
DeInO30,18989,45,50,38,"HuStLE
"
ZWeIloUS30,18990,65,70,58,"HuSTlE
"
BuLbaSaUr31,18991,65,65,45,"OVErGRoW
"
IvYSAUr31,18992,80,80,60,"OvergrOw
"
VenusaUr31,18993,122,120,80,"OveRGrOw
"
ChaRmandEr31,18994,60,50,65,"BlAzE
"
ChArMELEOn31,18995,80,65,80,"Blaze
"
CHarIzArd31,18996,159,115,100,"BlaZe
"
SQuirTLE31,18997,50,64,43,"ToRrENT
"
WaRtOrtLe31,18998,65,80,58,"TorREnT
"
BLaStoISE31,18999,135,115,78,"TORrENT
"
CaTErpIe31,19000,20,20,45,"ShIELD DuSt
"
MeTaPOd31,19001,25,25,30,"SHED SKin
"
BuTtERfReE31,19002,90,80,70,"ComPoUNdeyeS
"
WeeDlE31,19003,20,20,50,"SHIeLd DUst
"
KAKUNa31,19004,25,25,35,"SheD SKIn
"
BeeDRIlL31,19005,15,80,145,"SwArM
"
PiDGeY31,19006,35,35,56,"Keen Eye
"
PiDgEoTTO31,19007,50,50,71,"KeeN Eye
"
PiDgEOt31,19008,135,80,121,"Keen Eye
"
RaTtaTA31,19009,25,35,72,"RuN AWay
"
RatiCAtE31,19010,40,80,77,"RUN AwAY
"
SpeARoW31,19011,31,31,70,"KeeN EyE
"
FEArow31,19012,61,61,100,"KeEN EYe
"
EKans31,19013,40,54,55,"IntImIDATe
"
ArbOK31,19014,65,79,80,"InTIMIDaTE
"
PIKACHU31,19015,50,50,90,"StATIc
"
RAIchU31,19016,95,85,110,"STatic
"
SANdShREW31,19017,10,35,40,"Sand VEil
"
SandsLaSh31,19018,25,65,65,"Sand Veil
"
NiDoRAn-h31,19019,40,40,41,"POIson POiNt
"
NIdorInA31,19020,55,55,56,"POiSoN Point
"
NiDOqUeEn31,19021,75,85,76,"POiSON PoInt
"
NIDORan-m31,19022,40,40,50,"POIsOn POiNT
"
NiDORiNo31,19023,55,55,65,"POisOn PoINt
"
NidOKiNG31,19024,85,75,85,"POisOn POint
"
CLEFAiRY31,19025,60,65,35,"Cute CHaRm
"
ClEFaBLE31,19026,95,90,60,"CUTE ChaRM
"
VuLPiX31,19027,50,65,65,"FLaSh FIre
"
NiNetALes31,19028,81,100,109,"FlASh Fire
"
JIgGlyPUff31,19029,45,25,20,"CuTE CHaRm
"
WigGlYtuff31,19030,85,50,45,"CuTE CHarM
"
ZubAT31,19031,30,40,55,"InNEr FOCUS
"
GOlBat31,19032,65,75,90,"INNeR Focus
"
ODDish31,19033,75,65,30,"CHLORoPHYll
"
GlOOm31,19034,85,75,40,"ChlOrOphYLl
"
ViLEpLuME31,19035,110,90,50,"ChlOROPHylL
"
ParAS31,19036,45,55,25,"EffecT SPORe
"
PARASECt31,19037,60,80,30,"EffECT SpORe
"
VEnonAT31,19038,40,55,45,"COMpOunDeYes
"
VEnOmOTh31,19039,90,75,90,"SHIeld DuSt
"
DIGLETt31,19040,35,45,90,"SANd VEIl
"
DuGtrIO31,19041,50,70,110,"SAnd Veil
"
MEoWth31,19042,50,40,90,"PiCKup
"
PeRsIan31,19043,75,65,115,"LIMBEr
"
Psyduck31,19044,65,50,55,"DAmP
"
GolDuCK31,19045,95,80,85,"DamP
"
MAnKey31,19046,35,45,70,"ViTAL SPIRIt
"
PrImEAPe31,19047,60,70,95,"ViTAl SpIriT
"
GrOwlithE31,19048,70,50,60,"INTimiDaTe
"
ARCANinE31,19049,100,80,95,"INtIMIdAtE
"
PolIWAg31,19050,40,40,90,"WATer ABSOrB
"
POlIWhIrL31,19051,50,50,90,"WAter AbSORb
"
PoliWRATh31,19052,70,90,70,"WAtEr ABsoRb
"
ABra31,19053,105,55,90,"SYNChRONIze
"
KaDAbra31,19054,120,70,105,"SYNCHroNizE
"
AlAkazam31,19055,175,105,150,"SYncHRoNIze
"
MaCHOp31,19056,35,35,35,"GUts
"
MacHoke31,19057,50,60,45,"GUTS
"
MaCHamP31,19058,65,85,55,"GUtS
"
BELLSPRout31,19059,70,30,40,"ChLoROPhYlL
"
WeEPINBElL31,19060,85,45,55,"ChLoroPhYll
"
VIctrEebel31,19061,100,70,70,"CHlOrOpHYLL
"
TenTacOOL31,19062,50,100,70,"CLear BODy
"
TEntaCrUel31,19063,80,120,100,"CLeAr Body
"
GEodUde31,19064,30,30,20,"ROCK HEad
"
GrAvelER31,19065,45,45,35,"ROck HEAD
"
GoLEM31,19066,55,65,45,"ROCK HeAD
"
POnYtA31,19067,65,65,90,"RuN AWAy
"
RApiDASh31,19068,80,80,105,"RUn AwAy
"
SLowpoke31,19069,40,40,15,"OBLivIOUS
"
SLOwbro31,19070,130,80,30,"OBLivIoUS
"
MAgneMiTe31,19071,95,55,45,"MaGneT PUll
"
MaGNeton31,19072,120,70,70,"MaGnet PulL
"
FArFETCh'd31,19073,58,62,60,"KEeN EYE
"
DoDUo31,19074,35,35,75,"RUn AWaY
"
DOdRIo31,19075,60,60,110,"RUn AWaY
"
SEeL31,19076,45,70,45,"THiCK FAT
"
DewGONg31,19077,70,95,70,"THiCk Fat
"
GRimER31,19078,40,50,25,"STENcH
"
Muk31,19079,65,100,50,"StEnch
"
SHelLdeR31,19080,45,25,40,"SHELL ARmor
"
CLOYsTer31,19081,85,45,70,"SHeLL ARMOR
"
GASTly31,19082,100,35,80,"LeViTATe
"
HAUntEr31,19083,115,55,95,"LevitATE
"
GenGAr31,19084,170,95,130,"CUrSEd BodY
"
OnIx31,19085,30,45,70,"ROCk HeAD
"
DROwZeE31,19086,43,90,42,"InSoMNIa
"
HyPNo31,19087,73,115,67,"InSoMnIa
"
KRaBBy31,19088,25,25,50,"Hyper CUttEr
"
KiNgler31,19089,50,50,75,"HypeR CUtTeR
"
VoLTorb31,19090,55,55,100,"SOUndprOof
"
ElECTrode31,19091,80,80,150,"SoUNDproOF
"
ExeGGCutE31,19092,60,45,40,"CHloROpHYlL
"
EXegGUTOr31,19093,125,75,45,"ChlOrOpHyll
"
CuBoNE31,19094,40,50,35,"RoCk HeAD
"
MaroWak31,19095,50,80,45,"ROcK Head
"
HitmoNLee31,19096,35,110,87,"LIMBeR
"
HITMoNChan31,19097,35,110,76,"KEEn Eye
"
LiCkiTuNg31,19098,60,75,30,"OWn TEMPO
"
KoFfIng31,19099,60,45,35,"LEVITatE
"
WeEZInG31,19100,85,70,60,"Levitate
"
Rhyhorn31,19101,30,30,25,"LiGhTnInGROd
"
RHyDon31,19102,45,45,40,"LIGHTNingRod
"
CHAnsEy31,19103,35,105,50,"NaturAL CURE
"
TAnGelA31,19104,100,40,60,"ChLOrOpHylL
"
KANGAskhaN31,19105,60,100,100,"EARly BiRD
"
HorsEa31,19106,70,25,60,"SwIFT SwIM
"
SEadRA31,19107,95,45,85,"POiSon PoINt
"
GoLdeEN31,19108,35,50,63,"SWiFt SwIm
"
SEAKing31,19109,65,80,68,"SWiFt SwIm
"
STARyu31,19110,70,55,85,"ILlumInate
"
StARmIe31,19111,100,85,115,"ILluMiNaTE
"
MR. MIME31,19112,100,120,90,"SouNDproOf
"
ScyThER31,19113,55,80,105,"SWARm
"
JYnx31,19114,115,95,95,"OblIvioUs
"
ElEctaBuzz31,19115,95,85,105,"STaTIc
"
MagMaR31,19116,100,85,93,"FlAMe BODY
"
PInSiR31,19117,65,90,105,"HYPeR CutTeR
"
TaUrOs31,19118,40,70,110,"InTImIdaTE
"
MAgiKarp31,19119,15,20,80,"SWift SwIm
"
GYArADoS31,19120,70,130,81,"IntiMiDAtE
"
LaPrAS31,19121,85,95,60,"WatEr ABSOrB
"
DITtO31,19122,48,48,48,"LIMBeR
"
EEvEE31,19123,45,65,55,"RuN AWAy
"
VapOReoN31,19124,110,95,65,"WATER AbSOrB
"
JolteON31,19125,110,95,130,"VolT ABSORb
"
FLAReOn31,19126,95,110,65,"FLash FIrE
"
PoryGOn31,19127,85,75,40,"TrACE
"
OManYte31,19128,90,55,35,"SwiFT SWim
"
OmAsTar31,19129,115,70,55,"SWiFT SWIm
"
KAbUTo31,19130,55,45,55,"SWIft SwIM
"
KAbuTopS31,19131,65,70,80,"SwIfT SwIM
"
AerodacTyl31,19132,70,95,150,"Rock Head
"
SNORLAx31,19133,65,110,30,"IMMUNIty
"
ArticuNo31,19134,95,125,85,"PrESSUrE
"
ZAPdoS31,19135,125,90,100,"PrESsUre
"
MolTRES31,19136,125,85,90,"PrESSURE
"
DraTIni31,19137,50,50,50,"SHEd SKin
"
DrAgONAIr31,19138,70,70,70,"SHEd SKIN
"
DragoNITe31,19139,100,100,80,"INNeR FoCUS
"
MEwtwO31,19140,194,120,140,"PRESsUrE
"
Mew31,19141,100,100,100,"SynchROnIZE
"
CHIKoRita31,19142,49,65,45,"OvErgrOW
"
BaYlEeF31,19143,63,80,60,"OVERgroW
"
MEGANIUm31,19144,83,100,80,"OveRGrOW
"
CYNDaqUIL31,19145,60,50,65,"BLAZE
"
QUILava31,19146,80,65,80,"BLaze
"
TyPHlosIon31,19147,109,85,100,"BLazE
"
TOTOdIlE31,19148,44,48,43,"TORRent
"
CRoConAW31,19149,59,63,58,"TOrreNt
"
FeRAliGAtr31,19150,79,83,78,"TorRENt
"
SentrEt31,19151,35,45,20,"Run AWaY
"
FURRET31,19152,45,55,90,"RUN AWaY
"
HoothOOt31,19153,36,56,50,"INSOmnia
"
NOCToWL31,19154,86,96,70,"InsomNIa
"
LEDYba31,19155,40,80,55,"SwarM
"
LediaN31,19156,55,110,85,"SWaRm
"
SpInArAK31,19157,40,40,30,"SwarM
"
ARIaDOs31,19158,60,70,40,"SWARM
"
CRobAt31,19159,70,80,130,"InNEr FoCus
"
CHIncHOu31,19160,56,56,67,"VOLT AbsOrB
"
LaNTURN31,19161,76,76,67,"VoLt ABSOrB
"
PicHU31,19162,35,35,60,"StATIc
"
ClEFFA31,19163,45,55,15,"CutE CHArM
"
IgGLybuff31,19164,40,20,15,"CuTe ChArm
"
ToGEpI31,19165,40,65,20,"HuStLE
"
TogEtIc31,19166,80,105,40,"HuStLe
"
NATU31,19167,70,45,70,"SYNCHrONIZe
"
XATu31,19168,95,70,95,"SyNChRONIze
"
MaReep31,19169,65,45,35,"STAtIC
"
FLAafFY31,19170,80,60,45,"StATic
"
AMpHaroS31,19171,165,110,45,"STaTIC
"
BELloSsoM31,19172,90,100,50,"CHLoROPhYLL
"
MArILL31,19173,20,50,40,"THick FAt
"
AZUMaRill31,19174,60,80,50,"THICk FAt
"
SudOWoODo31,19175,30,65,30,"Sturdy
"
PolItoed31,19176,90,100,70,"WatER AbSoRb
"
HOpPip31,19177,35,55,50,"ChlOrOpHyLL
"
SkipLooM31,19178,45,65,80,"CHLOroPhyLL
"
JUmplUff31,19179,55,95,110,"ChloRoPHyLl
"
AipoM31,19180,40,55,85,"RUn AWAy
"
SuNKerN31,19181,30,30,30,"ChLORoPHYLL
"
SunfloRa31,19182,105,85,30,"ChlorOpHyLL
"
YanmA31,19183,75,45,95,"SPeEd BooST
"
WOoPEr31,19184,25,25,15,"DaMp
"
QUagSiRE31,19185,65,65,35,"DAmP
"
ESPEon31,19186,130,95,110,"SynChroNIZE
"
UMbreoN31,19187,60,130,65,"SyNcHroNiZe
"
MUrkrOW31,19188,85,42,91,"InSOMNIa
"
SLoWKinG31,19189,100,110,30,"OBlIVious
"
MiSdreavUS31,19190,85,85,85,"LeVItate
"
UNOWn31,19191,72,48,48,"LEvITaTE
"
WObBUFfET31,19192,33,58,33,"ShADOw TAG
"
GirAfaRig31,19193,90,65,85,"InNeR FOcuS
"
PiNECo31,19194,35,35,15,"Sturdy
"
FORrETrEsS31,19195,60,60,40,"STUrdy
"
DUNSPARcE31,19196,65,65,45,"SerEnE GrACe
"
GLIGar31,19197,35,65,85,"HyPeR CutTER
"
SteeLiX31,19198,55,95,30,"RoCk HeAd
"
SNUBbull31,19199,40,40,30,"IntImiDate
"
GrAnbull31,19200,60,60,45,"INTiMIDAtE
"
QwiLFish31,19201,55,55,85,"POISoN POINT
"
ScIzor31,19202,65,100,75,"SWARm
"
SHUCKLe31,19203,10,230,5,"StuRDY
"
HeRaCrOSs31,19204,40,105,75,"SwARm
"
SnEASeL31,19205,35,75,115,"INnEr FocUS
"
TeDdIurSA31,19206,50,50,40,"PiCkUP
"
URSARiNg31,19207,75,75,55,"Guts
"
SLugmA31,19208,70,40,20,"Magma ARmOR
"
MAgCaRgO31,19209,90,80,30,"MaGMA ARMOR
"
SWInub31,19210,30,30,50,"OBlivIoUS
"
PilOsWINe31,19211,60,60,50,"OBLiViOUs
"
CorsOlA31,19212,65,95,35,"HUSTLE
"
ReMOraId31,19213,65,35,65,"HUSTlE
"
OCTIllEry31,19214,105,75,45,"SuctIon Cups
"
DELIBiRd31,19215,65,45,75,"VitAl SpIriT
"
ManTInE31,19216,80,140,70,"SWift SWIm
"
SkaRMorY31,19217,40,70,70,"KEeN Eye
"
HoundOuR31,19218,80,50,65,"EaRLy BiRd
"
HoUnDOOM31,19219,140,90,115,"Early BIrd
"
KInGDRa31,19220,95,95,85,"SwiFt SWIm
"
PHANpy31,19221,40,40,40,"PiCkUP
"
DONpHAN31,19222,60,60,50,"STuRdY
"
StaNTler31,19223,85,65,85,"InTImIdaTe
"
SmEArGLE31,19224,20,45,75,"OWN TempO
"
TYroguE31,19225,35,35,35,"GUTS
"
HITMONTOP31,19226,35,110,70,"INtimIDAtE
"
SmOocHuM31,19227,85,65,65,"ObliviOUS
"
EleKiD31,19228,65,55,95,"StaTIc
"
MAGby31,19229,70,55,83,"FLaME BODY
"
MiltaNk31,19230,40,70,100,"THIck FaT
"
BLIsseY31,19231,75,135,55,"NaTurAL CURe
"
RAIkOU31,19232,115,100,115,"PressUrE
"
ENtei31,19233,90,75,100,"PrEsSurE
"
SUICUne31,19234,90,115,85,"PRESsuRE
"
LarviTAr31,19235,45,50,41,"GUts
"
PupitAr31,19236,65,70,51,"Shed SkIn
"
TYRaNITaR31,19237,95,120,71,"SAnd StREAM
"
LUgia31,19238,90,154,110,"PRessuRe
"
HO-Oh31,19239,110,154,90,"PResSurE
"
Celebi31,19240,100,100,100,"Natural CuRe
"
TReeCkO31,19241,65,55,70,"OVeRgrow
"
GRoVyle31,19242,85,65,95,"OvERGROw
"
SCePTiLe31,19243,145,85,145,"OvErgrOW
"
TORchIC31,19244,70,50,45,"Blaze
"
CombuSkEn31,19245,85,60,55,"BLaZe
"
BLaZIKeN31,19246,130,80,100,"Blaze
"
MUdkiP31,19247,50,50,40,"TOrrENT
"
MarsHtOmP31,19248,60,70,50,"TorREnt
"
SWaMPert31,19249,95,110,70,"TorrENt
"
PooChYEna31,19250,30,30,35,"Run AwaY
"
MIGhTYENA31,19251,60,60,70,"INtiMidate
"
Zigzagoon31,19252,30,41,60,"PicKUP
"
LInOoNe31,19253,50,61,100,"PickUP
"
WUrMPlE31,19254,20,30,20,"SHiEld Dust
"
SiLCOON31,19255,25,25,15,"SHED SkIn
"
BEAUTIFLy31,19256,100,50,65,"SWarM
"
CASCoOn31,19257,25,25,15,"Shed SkIN
"
DuStOX31,19258,50,90,65,"ShiELd DusT
"
LotAD31,19259,40,50,30,"SWiFT SWIm
"
LOMBre31,19260,60,70,50,"SWIFT SWIM
"
LUdIcOLO31,19261,90,100,70,"SwIfT Swim
"
SEeDOt31,19262,30,30,30,"CHLoroPhyLL
"
Nuzleaf31,19263,60,40,60,"ChLoROPhYLl
"
SHIfTry31,19264,90,60,80,"ChLOROphYll
"
TaILlOW31,19265,30,30,85,"GUTS
"
SweLlOW31,19266,75,50,125,"GuTS
"
WIngUll31,19267,55,30,85,"Keen EYE
"
PeliPpER31,19268,95,70,65,"Keen EYE
"
RAltS31,19269,45,35,40,"SYnchROnIZE
"
KIrLiA31,19270,65,55,50,"SYncHrONizE
"
GArDEvoir31,19271,165,135,100,"SyNChroNIzE
"
SuRsKIt31,19272,50,52,65,"SwifT SwiM
"
MaSquERAin31,19273,100,82,80,"InTiMIdaTe
"
ShROoMisH31,19274,40,60,35,"EFFECT SpOrE
"
BRelOOm31,19275,60,60,70,"EffeCt SPoRe
"
SlAkOTH31,19276,35,35,30,"Truant
"
VigoRoTH31,19277,55,55,90,"VitAl SpIRIt
"
SlakING31,19278,95,65,100,"TruaNT
"
NINCAdA31,19279,30,30,40,"COmPOUndEyeS
"
NINjaSk31,19280,50,50,160,"SPEEd BOOsT
"
SHeDINja31,19281,30,30,40,"WOnDeR GUARd
"
WhISMUr31,19282,51,23,28,"SoundPRoOF
"
LOuDrEd31,19283,71,43,48,"SounDPRoOF
"
ExpLOud31,19284,91,73,68,"SOuNdPRoof
"
MAkUhiTA31,19285,20,30,25,"THiCK FAt
"
HariyAmA31,19286,40,60,50,"ThiCK Fat
"
AzUrill31,19287,20,40,20,"Thick FaT
"
NOSepAsS31,19288,45,90,30,"STURDY
"
SKIttY31,19289,35,35,50,"CutE CHaRm
"
DeLCATTy31,19290,55,55,90,"CUTE CHArM
"
SaBLEye31,19291,85,115,20,"KEEN EyE
"
MawilE31,19292,55,95,50,"HypeR CUTter
"
AroN31,19293,40,40,30,"STURDy
"
LAIRon31,19294,50,50,40,"STurdY
"
AGgrON31,19295,60,80,50,"STuRDY
"
MeDItITE31,19296,40,55,60,"PURe PoWeR
"
MedIchaM31,19297,80,85,100,"PUrE POWeR
"
ElECtRIke31,19298,65,40,65,"StatIc
"
ManEctriC31,19299,135,80,135,"StATIc
"
PLuslE31,19300,85,75,95,"PLUs
"
MInUn31,19301,75,85,95,"MinuS
"
VoLbeaT31,19302,47,85,85,"ILLuMINATe
"
IlLuMIsE31,19303,73,85,85,"OBlIviOuS
"
RoSelia31,19304,100,80,65,"NatUrAl CURe
"
GUlPiN31,19305,43,53,40,"Liquid OOze
"
SWalOt31,19306,73,83,55,"LiQUiD Ooze
"
CArvaNhA31,19307,65,20,65,"ROUgH SkIN
"
SHArpEdo31,19308,110,65,105,"RougH SkIN
"
WailMer31,19309,70,35,60,"WAteR VEil
"
WAilORd31,19310,90,45,60,"Water Veil
"
NUMEL31,19311,65,45,35,"OBLIVIoUS
"
CAmErupt31,19312,145,105,20,"MAgmA ARmOR
"
ToRkoaL31,19313,85,70,20,"WHiTe SmOKe
"
SpoINk31,19314,70,80,60,"ThICK FAT
"
GRUMPiG31,19315,90,110,80,"THICk FaT
"
SpinDA31,19316,60,60,60,"OWn TemPO
"
TRAPinCh31,19317,45,45,10,"HypEr CuTTER
"
VIbraVA31,19318,50,50,70,"LevItate
"
FLYgon31,19319,80,80,100,"LEVITAtE
"
CAcnEa31,19320,85,40,35,"SAND VeIL
"
CACTurne31,19321,115,60,55,"SaNd Veil
"
SwAblu31,19322,40,75,50,"NaTuraL CuRe
"
AltARiA31,19323,110,105,80,"NatURaL CurE
"
ZAngoOSE31,19324,60,60,90,"IMMuNiTY
"
SEVIper31,19325,100,60,65,"SHed SKiN
"
LUNatoNE31,19326,95,85,70,"LEVitAtE
"
SoLrOck31,19327,55,65,70,"LeVItatE
"
BARBoACH31,19328,46,41,60,"OBliVioUs
"
WHiscASh31,19329,76,71,60,"OBlIvIous
"
COrpHish31,19330,50,35,35,"HyPeR CuTtEr
"
CrAWDAunT31,19331,90,55,55,"HyPeR CUtTEr
"
BAlTOy31,19332,40,70,55,"LevItAtE
"
ClayDol31,19333,70,120,75,"LevITATe
"
LIlEEP31,19334,61,87,23,"SuctIon CUPs
"
CRadily31,19335,81,107,43,"SUCTION CUps
"
AnOriTH31,19336,40,50,75,"BatTLE ArMoR
"
ARMAlDo31,19337,70,80,45,"BAtTlE ARMOR
"
FeeBAS31,19338,10,55,80,"SwIFT SWiM
"
MILoTIc31,19339,100,125,81,"Marvel ScALE
"
CaStfoRm31,19340,70,70,70,"FoREcaSt
"
KEcLEoN31,19341,60,120,40,"ColoR ChanGe
"
SHUppEt31,19342,63,33,45,"INsOMnIA
"
BaNEtTE31,19343,93,83,75,"INSomNia
"
DUSkuLl31,19344,30,90,25,"LeVitaTE
"
DUsCLOps31,19345,60,130,25,"PReSsURE
"
TrOPius31,19346,72,87,51,"CHloRoPhyLl
"
CHIMEcHO31,19347,95,90,65,"LeViTATe
"
ABsOl31,19348,115,60,115,"PrESsurE
"
WYnAuT31,19349,23,48,23,"SHaDOW TAG
"
SNoRUNt31,19350,50,50,50,"InNeR FOCuS
"
GLalIe31,19351,120,80,100,"InnEr FOcUS
"
SPheAL31,19352,55,50,25,"ThIck Fat
"
SEAlEO31,19353,75,70,45,"THiCK FAt
"
WALReIN31,19354,95,90,65,"THick FAT
"
Clamperl31,19355,74,55,32,"Shell ARmoR
"
HUntaIL31,19356,94,75,52,"SwiFt Swim
"
GOrEBYSS31,19357,114,75,52,"SwifT Swim
"
RElIcanTh31,19358,45,65,55,"SWiFT Swim
"
LUvDIsC31,19359,40,65,97,"SWiFT SWim
"
BAgOn31,19360,40,30,50,"RoCk HEaD
"
ShElGOn31,19361,60,50,50,"ROcK HEaD
"
SalamenCe31,19362,120,90,120,"IntimiDAtE
"
BelduM31,19363,35,60,30,"ClEAr Body
"
MeTang31,19364,55,80,50,"CLear BOdY
"
MEtAGroSS31,19365,105,110,110,"CleAr BoDY
"
REgiRock31,19366,50,100,50,"ClEaR BoDY
"
REGiCE31,19367,100,200,50,"CleaR BoDY
"
REGISteel31,19368,75,150,50,"CLEAR BodY
"
LATIAs31,19369,140,150,110,"LeVItAtE
"
LatIos31,19370,160,120,110,"LEvITaTE
"
KYOGrE31,19371,180,160,90,"DriZzLe
"
GRoUdON31,19372,150,90,90,"DRougHt
"
RAYQUaZA31,19373,180,100,115,"AIR LOck
"
JirACHI31,19374,100,100,100,"SerENe GRACe
"
DeoxYs31,19375,95,90,180,"PreSSurE
"
TuRtWig31,19376,45,55,31,"OvERgRow
"
GrotLE31,19377,55,65,36,"OvErgROw
"
TOrTErrA31,19378,75,85,56,"OvERGroW
"
ChiMChaR31,19379,58,44,61,"BLAZe
"
MoNFERno31,19380,78,52,81,"Blaze
"
INFerNaPE31,19381,104,71,108,"BLAZe
"
PiPlup31,19382,61,56,40,"ToRRenT
"
PRinpluP31,19383,81,76,50,"TORReNT
"
EmpolEon31,19384,111,101,60,"ToRRENT
"
STarlY31,19385,30,30,60,"KeEn EYE
"
StaravIa31,19386,40,40,80,"INTIMIdAte
"
StArAptoR31,19387,50,60,100,"INtiMIdATe
"
BiDOOF31,19388,35,40,31,"SiMPlE
"
BiBArel31,19389,55,60,71,"SimpLe
"
KRiCketOT31,19390,25,41,25,"SHeD SKiN
"
KrIcketUnE31,19391,55,51,65,"SWarm
"
SHinX31,19392,40,34,45,"RIvalRY
"
LUxIO31,19393,60,49,60,"RIvaLRY
"
LuxRay31,19394,95,79,70,"RivAlry
"
BUdEw31,19395,50,70,55,"NAtuRaL CurE
"
Roserade31,19396,125,105,90,"NAtURAl CUrE
"
CRAnidos31,19397,30,30,58,"MolD BrEAkER
"
RAmpArDOs31,19398,65,50,58,"MOLd BreAkeR
"
SHIELdoN31,19399,42,88,30,"STUrDY
"
BAsTIodOn31,19400,47,138,30,"StuRdy
"
BURMy31,19401,29,45,36,"SHEd SKiN
"
WoRmaDAM31,19402,69,95,36,"AntiCIpAtiON
"
MOTHim31,19403,94,50,66,"SwArM
"
CoMbEE31,19404,30,42,70,"HoneY GAtHER
"
VEspiQUen31,19405,80,102,40,"PRessUrE
"
PAcHIRISu31,19406,45,90,95,"RUN AWaY
"
BUiZEL31,19407,60,30,85,"SwIFt Swim
"
FloAtZel31,19408,85,50,115,"SWIfT SwIM
"
ChErUbI31,19409,62,53,35,"CHLorOpHyLL
"
CHERRim31,19410,87,78,85,"FLOwEr GIft
"
SHelLoS31,19411,57,62,34,"STiCkY HOld
"
GAstrodON31,19412,92,82,39,"STicKy HOLD
"
AmBIpOm31,19413,60,66,115,"TECHNiCIaN
"
DriFlOoN31,19414,60,44,70,"AfTerMaTh
"
DrIfBLIm31,19415,90,54,80,"AFTeRmath
"
BuNEary31,19416,44,56,85,"RuN AwaY
"
LoPUNNY31,19417,54,96,135,"CuTE Charm
"
MiSMaGiuS31,19418,105,105,105,"LEvItAte
"
HoNcHKROW31,19419,105,52,71,"InsoMNiA
"
GLaMeow31,19420,42,37,85,"LiMBeR
"
PuruGlY31,19421,64,59,112,"THicK FaT
"
CHINGliNg31,19422,65,50,45,"LEviTaTE
"
StUnky31,19423,41,41,74,"STEnCH
"
SkUntanK31,19424,71,61,84,"SteNCh
"
BRoNzor31,19425,24,86,23,"LEViTaTe
"
BROnzOnG31,19426,79,116,33,"LevItATe
"
BonSly31,19427,10,45,10,"SturDy
"
MIME JR.31,19428,70,90,60,"SOuNdPrOof
"
HAPPinY31,19429,15,65,30,"NaTuRal CURE
"
CHATot31,19430,92,42,91,"KEEn EYE
"
SpiRIToMb31,19431,92,108,35,"PreSSure
"
GiBLE31,19432,40,45,42,"SAnD VeiL
"
GabItE31,19433,50,55,82,"SANd VEIL
"
GarcHomP31,19434,120,95,92,"SANd Veil
"
MUnchlAX31,19435,40,85,5,"PIckUP
"
RIOlu31,19436,35,40,60,"SteaDfasT
"
LuCario31,19437,140,70,112,"SteaDFAsT
"
HipPoPotas31,19438,38,42,32,"SANd Stream
"
HIPPOWDOn31,19439,68,72,47,"Sand STReAm
"
SkorUpI31,19440,30,55,65,"Battle ArMor
"
DrapiON31,19441,60,75,95,"BAttLE ARMOr
"
CRoAGunK31,19442,61,40,50,"ANTicipAtioN
"
TOxICRoAK31,19443,86,65,85,"ANtIcIpaTIOn
"
CaRniViNe31,19444,90,72,46,"LeVITate
"
FiNnEoN31,19445,49,61,66,"SwIFt SwiM
"
LUmineoN31,19446,69,86,91,"SwIft SWIM
"
MANTYkE31,19447,60,120,50,"SWiFT SWIM
"
SNOveR31,19448,62,60,40,"SNOw WarniNg
"
ABOMAsNOW31,19449,132,105,30,"SNoW WArNinG
"
WeAViLe31,19450,45,85,125,"PresSure
"
MAgnezoNe31,19451,130,90,60,"MagNeT PULl
"
LickilIckY31,19452,80,95,50,"Own TeMpo
"
RHYPeRIoR31,19453,55,55,40,"LighTNiNGROD
"
